"date","close","volume","open","high","low"
"2016/03/03","0.3000","13213.0000","0.2595","0.3000","0.2595"
"2016/03/02","0.2500","68691.0000","0.2100","0.5520","0.2100"
"2016/03/01","0.2000","13223.0000","0.2178","0.2178","0.1805"
"2016/02/29","0.2173","5300.0000","0.2179","0.2179","0.1800"
"2016/02/26","0.2100","17018.0000","0.1608","0.2100","0.1603"
"2016/02/25","0.2169","57060.0000","0.1750","0.2170","0.1410"
"2016/02/24","0.1345","8100.0000","0.1300","0.1345","0.1300"
"2016/02/23","0.1500","0.0000","0.1500","0.1500","0.1500"
"2016/02/22","0.1500","15484.0000","0.1485","0.1500","0.1485"
"2016/02/19","0.1160","23020.0000","0.1500","0.1500","0.1160"
"2016/02/18","0.1179","32880.0000","0.1475","0.1480","0.1110"
"2016/02/17","0.1390","9800.0000","0.1470","0.1470","0.1371"
"2016/02/16","0.1360","74985.0000","0.1500","0.1500","0.1110"
"2016/02/12","0.1350","17800.0000","0.1350","0.1373","0.1350"
"2016/02/11","0.1330","4856.0000","0.1330","0.1330","0.1311"
"2016/02/10","0.1580","4030.0000","0.1540","0.1580","0.1540"
"2016/02/09","0.1303","6000.0000","0.1573","0.1573","0.1273"
"2016/02/08","0.1270","4756.0000","0.1568","0.1568","0.1270"
"2016/02/05","0.1568","5448.0000","0.1570","0.1570","0.1563"
"2016/02/04","0.1529","35600.0000","0.1585","0.1590","0.1301"
"2016/02/03","0.1578","6000.0000","0.1578","0.1578","0.1546"
"2016/02/02","0.1578","6000.0000","0.1590","0.1590","0.1544"
"2016/02/01","0.1221","2230.0000","0.1257","0.1257","0.1221"
"2016/01/29","0.1181","1602.0000","0.1060","0.1181","0.1060"
"2016/01/28","0.1201","16459.0000","0.1310","0.1436","0.1191"
"2016/01/27","0.1310","2341.0000","0.1256","0.1310","0.1256"
"2016/01/26","0.1319","12894.0000","0.1265","0.1390","0.1030"
"2016/01/25","0.1350","9510.0000","0.1350","0.1350","0.1300"
"2016/01/22","0.1500","3812.0000","0.1200","0.1550","0.1200"
"2016/01/21","0.1228","3579.0000","0.1228","0.1228","0.1228"
"2016/01/20","0.1230","13210.0000","0.1250","0.1300","0.1230"
"2016/01/19","0.1230","1993.0000","0.1200","0.1278","0.1200"
"2016/01/15","0.1231","23305.0000","0.1231","0.1400","0.1230"
"2016/01/14","0.1232","14000.0000","0.1313","0.1313","0.1232"
"2016/01/13","0.1301","25650.0000","0.1450","0.1450","0.1230"
"2016/01/12","0.1450","1183.0000","0.1230","0.1450","0.1230"
"2016/01/11","0.1237","10120.0000","0.1253","0.1257","0.1232"
"2016/01/08","0.1231","1250.0000","0.1231","0.1231","0.1231"
"2016/01/07","0.1257","30150.0000","0.1445","0.1450","0.1257"
"2016/01/06","0.1450","26704.0000","0.1400","0.1450","0.1400"
"2016/01/05","0.1400","25270.0000","0.1450","0.1450","0.1400"
"2016/01/04","0.1449","14150.0000","0.1205","0.1450","0.1205"
"2015/12/31","0.1345","73686.0000","0.1150","0.1345","0.1070"
"2015/12/30","0.1150","132236.0000","0.1091","0.1401","0.0925"
"2015/12/29","0.1090","87616.0000","0.1005","0.1405","0.1000"
"2015/12/28","0.1200","151323.0000","0.1490","0.1730","0.1200"
"2015/12/24","0.1550","171393.0000","0.1650","0.1651","0.1497"
"2015/12/23","0.1650","500.0000","0.1650","0.1650","0.1650"
"2015/12/22","0.1750","3936.0000","0.1764","0.1764","0.1750"
"2015/12/21","0.1750","0.0000","0.1750","0.1750","0.1750"
"2015/12/18","0.1750","34288.0000","0.1700","0.1900","0.1700"
"2015/12/17","0.1700","23090.0000","0.1963","0.1963","0.1700"
"2015/12/16","0.1750","28600.0000","0.1650","0.1900","0.1650"
"2015/12/15","0.1750","21200.0000","0.1750","0.1750","0.1745"
"2015/12/14","0.1750","30525.0000","0.1650","0.1750","0.1650"
"2015/12/11","0.1700","17006.0000","0.1625","0.1750","0.1625"
"2015/12/10","0.1800","21598.0000","0.1939","0.1939","0.1651"
"2015/12/09","0.1700","10670.0000","0.1650","0.1700","0.1650"
"2015/12/08","0.1650","33790.0000","0.1700","0.1700","0.1650"
"2015/12/07","0.1821","6857.0000","0.1673","0.1840","0.1651"
"2015/12/04","0.1673","22298.0000","0.1666","0.1850","0.1653"
"2015/12/03","0.1670","4238.0000","0.1660","0.1670","0.1660"
"2015/12/02","0.1750","22552.0000","0.1965","0.1965","0.1710"
"2015/12/01","0.1660","2850.0000","0.1965","0.1965","0.1660"
"2015/11/30","0.1965","34200.0000","0.1800","0.1965","0.1750"
"2015/11/27","0.1755","25500.0000","0.1900","0.1940","0.1755"
"2015/11/25","0.1700","5510.0000","0.1685","0.1700","0.1685"
"2015/11/24","0.1970","0.0000","0.1970","0.1970","0.1970"
